building_id,uid_a,uid_b,shared_boundary_m,angle_deg,vertical_separation_m,merged_same_plane,same_building_part
DEBW522AA0000e41a,S0156,S0157,4.155499451294808,0.0,5.684341886080802e-14,True,True
DEBW522AA0000e41a,S0156,S0158,20.06035144292105,0.0,3.2000000000000455,False,True
DEBW522AA0000e41a,S0156,S0159,3.4368590308050933,0.0,3.2000000000000455,False,True
DEBW522AA0000e41a,S0156,S0160,9.72748682859513,0.0,3.2000000000000455,False,True
DEBW522AA0000e41a,S0156,S0162,20.209664160596482,0.0,3.3999999999999773,False,True
DEBW522AA0000e41a,S0157,S0162,4.155499451294808,0.0,3.400000000000034,False,True
DEBW522AA0000e41a,S0159,S0161,0.20248456727464528,0.0,3.1999999999999886,False,True
DEBW522AA0000e41a,S0159,S0162,1.0495713405822114,0.0,6.600000000000023,False,True
DEBW522AA0000e41a,S0160,S0161,0.20248456724302388,0.0,3.1999999999999886,False,True
DEBW522AA0000e41a,S0160,S0162,1.0547665566377438,0.0,6.600000000000023,False,True
DEBW522AA0000e41a,S0161,S0162,6.909739503115783,0.0,3.400000000000034,False,True
DEBW522AA0003f70d,S0163,S0165,14.398267256771412,0.0,15.400000000000006,False,False
DEBW522AA0003f70d,S0164,S0165,14.365020013789092,0.0,15.359999999999985,False,False
DEBW522AA00007bc6,S0166,S0167,14.629088285242545,0.0,6.100000000000023,False,True
DEBW522AA00007bc6,S0166,S0168,54.5580555473102,0.0,3.25,False,True
DEBW522AA00007bc6,S0166,S0169,5.590939098552468,0.0,19.50000000000003,False,False
DEBW522AA00007bc6,S0167,S0168,14.629088283942075,0.0,2.8500000000000227,False,True
DEBW522AA00007bc6,S0168,S0169,32.86474859166787,0.0,22.75000000000003,False,False
DEBW522AA0003e900,S0170,S0171,12.414578931425197,0.0,0.0999999999999659,True,False
DEBW522AA00043ffc,S0173,S0174,168.76523931198108,38.00977422099683,0.002562435027925858,False,True
DEBW522AA00043ffc,S0173,S0214,7.41561865223622,19.004329379011622,34.13965492616177,False,False
DEBW522AA00043ffc,S0173,S0217,7.41561865223622,19.004329379011622,33.83965492616181,False,False
DEBW522AA00043ffc,S0173,S0227,0.3001666209917107,19.004329379011622,3.580234430635585,False,False
DEBW522AA00043ffc,S0173,S0239,2.579341001085102,19.695069268904053,5.931893637010887,False,False
DEBW522AA00043ffc,S0173,S0245,0.3052867502761981,19.004329379011622,6.846390953194458,False,False
DEBW522AA00043ffc,S0173,S0253,24.798755267755077,19.004329379011622,3.5784690400643058,False,False
DEBW522AA00043ffc,S0173,S0258,0.3001666209917107,19.004329379011622,6.949765569364473,False,False
DEBW522AA00043ffc,S0174,S0214,7.154928372112821,19.00544484266515,36.60286430410406,False,False
DEBW522AA00043ffc,S0174,S0217,7.154928372112821,19.00544484266515,36.302864304104105,False,False
DEBW522AA00043ffc,S0175,S0177,0.20248456802493453,48.73338766620185,0.031885193150628766,False,True
DEBW522AA00043ffc,S0175,S0180,0.2758622841319037,65.37135027227622,0.04920645509503174,False,True
DEBW522AA00043ffc,S0175,S0181,0.4517742798554958,16.47137250440165,0.008506978668833654,False,True
DEBW522AA00043ffc,S0176,S0182,0.4517742798799758,16.440879755418894,0.0264757069605821,False,True
DEBW522AA00043ffc,S0176,S0186,2.1135751702202916,65.18880833236621,0.0040731462589747025,False,True
DEBW522AA00043ffc,S0177,S0178,0.2751363301086552,65.37132781325555,0.01221257969416456,False,True
DEBW522AA00043ffc,S0177,S0185,0.4494441017728436,16.441293300296355,0.01913903047164922,False,True
DEBW522AA00043ffc,S0178,S0182,0.2900000001014821,65.36914206980775,0.014338282646463085,False,True
DEBW522AA00043ffc,S0178,S0186,0.3001666202141002,45.346832153048624,0.03504797821148031,False,True
DEBW522AA00043ffc,S0179,S0180,0.2846049893304825,65.37380480507063,0.048338259123624994,False,True
DEBW522AA00043ffc,S0179,S0182,0.1972308291571361,48.733280295767855,0.022293557097555095,False,True
DEBW522AA00043ffc,S0179,S0188,0.4548626165284012,16.47139161802811,0.02857376902869646,False,True
DEBW522AA00043ffc,S0179,S0191,0.10890684852580716,86.44395284747688,8.050012538433634,False,True
DEBW522AA00043ffc,S0180,S0183,0.30528675024569163,45.474485278417994,0.01401102824922873,False,True
DEBW522AA00043ffc,S0181,S0183,2.1222865028057214,65.177900768761,0.006525761753550796,False,True
DEBW522AA00043ffc,S0181,S0189,0.08246211258915204,83.51650680311978,0.01564945886974556,False,True
DEBW522AA00043ffc,S0183,S0188,2.1191743677565285,65.17947118138525,0.012871529800065673,False,True
DEBW522AA00043ffc,S0183,S0189,0.17492855637937443,77.0943073005017,0.003743498012454438,False,True
DEBW522AA00043ffc,S0185,S0186,2.113764414341162,65.19004289840676,0.003719198250507816,False,True
DEBW522AA00043ffc,S0185,S0190,0.09544003754206078,86.9022954977321,0.016839934912354693,False,True
DEBW522AA00043ffc,S0186,S0190,0.19357559765860255,85.33060258807812,0.013778444622573716,False,True
DEBW522AA00043ffc,S0187,S0189,0.05000000004656613,14.997459241272,0.0011715476719018625,False,True
DEBW522AA00043ffc,S0187,S0208,0.4850789406760841,89.97568087922298,3.813698279937796,False,True
DEBW522AA00043ffc,S0187,S0212,0.3944616591465235,15.000792683631296,0.0009805590688642951,False,True
DEBW522AA00043ffc,S0188,S0189,0.08246211258915204,83.51859683909898,0.022099869088094692,False,True
DEBW522AA00043ffc,S0189,S0200,0.4081666323005636,14.99496783743595,0.004908697886662594,False,True
DEBW522AA00043ffc,S0189,S0207,0.4888073971173986,59.97900911724729,2.966065451205111,False,True
DEBW522AA00043ffc,S0190,S0197,0.40816663233051115,14.999222072153021,0.0005616995106265676,False,True
DEBW522AA00043ffc,S0190,S0198,0.3996248239379945,14.996262730025377,0.007060331440357004,False,True
DEBW522AA00043ffc,S0190,S0202,0.44566041796552575,74.97663312055171,4.333976609248623,False,True
DEBW522AA00043ffc,S0191,S0213,10.985287634268438,0.0,0.0,True,True
DEBW522AA00043ffc,S0191,S0214,15.952844698857895,0.0,0.6700000000000728,False,True
DEBW522AA00043ffc,S0191,S0216,7.882093630505594,0.0,0.6700000000000728,False,True
DEBW522AA00043ffc,S0192,S0195,0.5556977592240312,30.012060105008416,5.884964289195068,False,True
DEBW522AA00043ffc,S0192,S0196,1.0496200199846883,45.017163014002904,5.7276503960328,False,True
DEBW522AA00043ffc,S0192,S0201,0.3996248239074068,15.003763311807672,0.0008554282026693727,False,True
DEBW522AA00043ffc,S0192,S0211,0.3996248239074068,15.00587053972347,0.000330939947502884,False,True
DEBW522AA00043ffc,S0193,S0194,0.3944616583142722,15.005875599629068,0.0005229920552665135,False,True
DEBW522AA00043ffc,S0193,S0209,0.5917142154738118,45.01719939803305,5.823537043639817,False,True
DEBW522AA00043ffc,S0193,S0210,0.8609320684048165,30.012108560580263,5.917345203583864,False,True
DEBW522AA00043ffc,S0193,S0212,0.3996248239074068,15.003770589250802,0.0009003362760608979,False,True
DEBW522AA00043ffc,S0194,S0195,0.3996248239379945,15.006217534505113,0.0007250720076399375,False,True
DEBW522AA00043ffc,S0194,S0210,0.8078577519198444,15.006232960976497,6.087816491247338,False,True
DEBW522AA00043ffc,S0194,S0211,0.7271867860000194,2.9612533075669345e-05,6.16039123630128,False,True
DEBW522AA00043ffc,S0195,S0196,0.3996248239074068,15.005102908996903,0.0016010051124908387,False,True
DEBW522AA00043ffc,S0195,S0211,0.9604199622947773,15.006189565288055,6.144252386726237,False,True
DEBW522AA00043ffc,S0196,S0197,0.40816663233051115,15.00246122548461,0.00022056887985399953,False,True
DEBW522AA00043ffc,S0196,S0201,0.3276783246682068,60.02092632580007,5.448526874688582,False,True
DEBW522AA00043ffc,S0197,S0201,1.0719018942982643,75.0233875512815,4.42482263802043,False,True
DEBW522AA00043ffc,S0197,S0202,0.09472135988753175,89.97585519266096,4.4334812980799825,False,True
DEBW522AA00043ffc,S0198,S0202,0.15273360303553946,59.98037039054141,2.8722692353715047,False,True
DEBW522AA00043ffc,S0198,S0203,0.3501727349577616,44.98295715398017,2.514231455553272,False,True
DEBW522AA00043ffc,S0200,S0206,0.08077687279435497,29.987779499194083,1.8415600294228511,False,True
DEBW522AA00043ffc,S0200,S0207,0.1081665380579235,44.98404128007558,2.560798312909583,False,True
DEBW522AA00043ffc,S0201,S0202,0.3996248239379945,15.000757256061323,0.0001456044495853348,False,True
DEBW522AA00043ffc,S0202,S0203,0.3944616583437847,14.997413236563167,0.0021559062030291898,False,True
DEBW522AA00043ffc,S0203,S0204,0.3996248239379945,14.995033169382124,0.0008195276111564453,False,True
DEBW522AA00043ffc,S0206,S0207,0.3944616583437847,14.996261781297164,0.002723571910735245,False,True
DEBW522AA00043ffc,S0207,S0208,0.40816663309916607,14.999212520733023,0.0016595100405538687,False,True
DEBW522AA00043ffc,S0208,S0209,0.3996248239379945,15.002556449942706,0.000968423241772598,False,True
DEBW522AA00043ffc,S0208,S0212,0.34136172696992406,75.02352643714867,5.036668506695605,False,True
DEBW522AA00043ffc,S0209,S0210,0.3944616583437847,15.00509083748804,0.0007340804621662755,False,True
DEBW522AA00043ffc,S0209,S0212,0.9329650287264064,60.020969987275414,5.3278771270241805,False,True
DEBW522AA00043ffc,S0210,S0211,0.3996248239379945,15.006204991779228,0.00028521610261122987,False,True
DEBW522AA00043ffc,S0213,S0216,8.074156302786056,0.0,0.6700000000000728,False,True
DEBW522AA00043ffc,S0214,S0215,14.772927942655228,0.0,0.2999999999999545,False,True
DEBW522AA00043ffc,S0214,S0216,9.478312086193894,0.0,0.0,True,True
DEBW522AA00043ffc,S0214,S0217,14.57054563190542,0.0,0.2999999999999545,False,True
DEBW522AA00043ffc,S0214,S0239,12.637772746950185,5.269099156188606,42.62557752159796,False,False
DEBW522AA00043ffc,S0215,S0216,14.579111770097251,0.0,0.2999999999999545,False,True
DEBW522AA00043ffc,S0215,S0217,0.9872155650783982,0.0,0.0,True,True
DEBW522AA00043ffc,S0215,S0239,12.637772746950185,5.269099156188606,42.32557752159801,False,False
DEBW522AA00043ffc,S0216,S0217,14.767765572381613,0.0,0.2999999999999545,False,True
DEBW522AA00043ffc,S0218,S0219,109.5535129880962,0.0,0.30000000000001137,False,True
DEBW522AA00043ffc,S0218,S0225,5.661174790211402,0.0,3.1499999999999773,False,False
DEBW522AA00043ffc,S0218,S0235,0.6053924349896741,0.0,0.0,True,False
DEBW522AA00043ffc,S0218,S0237,0.5968249327339255,0.0,0.0,True,False
DEBW522AA00043ffc,S0218,S0247,0.596824932262861,0.0,0.0,True,False
DEBW522AA00043ffc,S0218,S0258,5.064355832575107,0.0,3.37000000000009,False,False
DEBW522AA00043ffc,S0219,S0236,99.41107584136375,0.0,0.0,True,False
DEBW522AA00043ffc,S0220,S0221,24.64610516847652,8.68891507776275,3.7001678797585384,False,True
DEBW522AA00043ffc,S0220,S0237,6.540982379611243,8.68891507776275,2.7735684263105327,False,True
DEBW522AA00043ffc,S0220,S0250,5.325044600401276,8.68891507776275,0.00021704992724380645,False,True
DEBW522AA00043ffc,S0220,S0251,19.321061047294414,17.37772502587062,7.051829550164257e-05,False,True
DEBW522AA00043ffc,S0221,S0237,6.746762296069594,0.0,7.070000000000022,False,True
DEBW522AA00043ffc,S0221,S0258,24.646105169244176,0.0,3.699999999999932,False,True
DEBW522AA00043ffc,S0222,S0237,7.298999931266568,0.0,10.070000000000022,False,True
DEBW522AA00043ffc,S0222,S0258,24.879345262035987,0.0,6.699999999999932,False,True
DEBW522AA00043ffc,S0225,S0232,1.6977943188270015,0.0,5.684341886080802e-14,True,True
DEBW522AA00043ffc,S0225,S0234,20.64845300451818,1.588296461848595,0.31992295292087647,False,True
DEBW522AA00043ffc,S0225,S0235,9.053446857409316,0.0,3.1499999999999773,False,True
DEBW522AA00043ffc,S0225,S0252,3.1041262858768577,0.0,10.219999999999999,False,True
DEBW522AA00043ffc,S0227,S0247,0.5968249330586967,0.0,7.159999999999968,False,True
DEBW522AA00043ffc,S0227,S0248,75.35146812153218,0.0,0.30000000000001137,False,True
DEBW522AA00043ffc,S0227,S0253,1.4212670411431592,0.0,0.0,True,True
DEBW522AA00043ffc,S0227,S0255,1.5483513119784167,0.0,19.350000000000023,False,True
DEBW522AA00043ffc,S0227,S0258,50.144560024156576,0.0,10.530000000000058,False,True
DEBW522AA00043ffc,S0228,S0243,9.994958728915304,8.750370892840312,3.300016853133485,False,True
DEBW522AA00043ffc,S0228,S0246,9.994958729712918,8.75033015439194,3.300474275303884,False,True
DEBW522AA00043ffc,S0228,S0258,7.298999931266568,0.0,2.999999999999943,False,True
DEBW522AA00043ffc,S0229,S0230,32.397854082888344,0.0,0.2999999999999545,False,True
DEBW522AA00043ffc,S0229,S0231,67.62717357660168,0.0,0.2999999999999545,False,True
DEBW522AA00043ffc,S0229,S0232,15.939119752850758,0.0,2.4599999999999227,False,True
DEBW522AA00043ffc,S0230,S0232,0.6054500820797922,0.0,2.159999999999968,False,True
DEBW522AA00043ffc,S0230,S0256,31.209373596940136,0.0,6.71999999999997,False,True
DEBW522AA00043ffc,S0231,S0232,0.6054500820779425,0.0,2.159999999999968,False,True
DEBW522AA00043ffc,S0232,S0233,59.54269916738019,2.2264418102846055,0.32003390377934693,False,True
DEBW522AA00043ffc,S0232,S0234,45.11622542417883,1.588296461848595,0.23385144271617264,False,True
DEBW522AA00043ffc,S0232,S0249,5.319887221326496,10.640462674860633,5.987494527851709,False,True
DEBW522AA00043ffc,S0232,S0250,5.325044600401276,0.0,5.519999999999925,False,True
DEBW522AA00043ffc,S0232,S0252,15.925388535787778,0.0,10.219999999999942,False,True
DEBW522AA00043ffc,S0232,S0256,24.15733842989041,0.0,8.879999999999939,False,True
DEBW522AA00043ffc,S0233,S0234,44.111237797390146,3.814738272129581,3.3246938983211294e-05,False,True
DEBW522AA00043ffc,S0235,S0236,9.048281604804735,0.0,0.30000000000001137,False,True
DEBW522AA00043ffc,S0235,S0252,0.5968966963232303,0.0,7.070000000000022,False,True
DEBW522AA00043ffc,S0236,S0237,106.38251036857034,0.0,0.30000000000001137,False,True
DEBW522AA00043ffc,S0236,S0252,4.755370713022678,0.0,6.77000000000001,False,True
DEBW522AA00043ffc,S0237,S0240,6.4912325484054385,8.750393764068148,3.06996436854854,False,True
DEBW522AA00043ffc,S0237,S0241,6.4912325484054385,8.75037886464254,3.0696164770255905,False,True
DEBW522AA00043ffc,S0237,S0242,6.50495964647982,8.750276777442798,2.069186111987108,False,True
DEBW522AA00043ffc,S0237,S0244,6.491232785981895,8.75030939631058,2.5715831777972653,False,True
DEBW522AA00043ffc,S0237,S0246,6.4963990568447905,8.75033015439194,2.1649915895075083,False,True
DEBW522AA00043ffc,S0237,S0251,6.5495419686983345,8.68880994812531,2.369522211830656,False,True
DEBW522AA00043ffc,S0237,S0254,7.298999931747604,0.0,6.370000000000033,False,True
DEBW522AA00043ffc,S0237,S0258,26.8670256138221,0.0,3.37000000000009,False,True
DEBW522AA00043ffc,S0238,S0239,7.388166213677485,5.269099156188606,0.00022967275509699903,False,True
DEBW522AA00043ffc,S0238,S0245,7.4516374037650905,0.0,1.870000000000033,False,True
DEBW522AA00043ffc,S0238,S0253,16.93037506967395,0.0,8.659999999999968,False,True
DEBW522AA00043ffc,S0239,S0245,33.219346772767835,5.269099156188606,1.8699691928335653,False,True
DEBW522AA00043ffc,S0240,S0242,10.048109275167198,17.50067054124087,0.000718723370312091,False,True
DEBW522AA00043ffc,S0240,S0254,9.994958728915304,8.750393764068148,3.299885816230187,False,True
DEBW522AA00043ffc,S0240,S0258,6.554959646526386,8.750393764068148,0.299885816230244,False,True
DEBW522AA00043ffc,S0241,S0243,10.044705072505447,17.50074975746938,0.0008005589494928245,False,True
DEBW522AA00043ffc,S0241,S0254,10.00352437917976,8.75037886464254,3.299689852864219,False,True
DEBW522AA00043ffc,S0241,S0258,6.54639900274238,8.75037886464254,0.3004665104864159,False,True
DEBW522AA00043ffc,S0242,S0258,6.4912325484054385,8.750276777442798,0.3005165776626484,False,True
DEBW522AA00043ffc,S0243,S0258,6.535953907997085,8.750370892840312,0.30046142559757527,False,True
DEBW522AA00043ffc,S0244,S0246,10.053268125629478,17.50063955069917,0.0006040982326567246,False,True
DEBW522AA00043ffc,S0244,S0258,10.044705072505447,8.75030939631058,0.3005663077085501,False,True
DEBW522AA00043ffc,S0245,S0253,33.219346772797884,0.0,10.530000000000001,False,True
DEBW522AA00043ffc,S0247,S0258,17.199635179596612,0.0,3.37000000000009,False,True
DEBW522AA00043ffc,S0248,S0253,75.35146812161207,0.0,0.30000000000001137,False,True
DEBW522AA00043ffc,S0249,S0250,13.668452728692492,10.640462674860633,0.0006490859034897767,False,True
DEBW522AA00043ffc,S0249,S0251,8.43296507753399,13.705266448955278,0.0006863689256988437,False,True
DEBW522AA00043ffc,S0249,S0252,7.1189114336307915,10.640462674860633,3.6999016941578873,False,True
DEBW522AA00043ffc,S0251,S0252,14.001178522036362,8.68880994812531,3.700111941971329,False,True
DEBW522AA00043ffc,S0254,S0258,7.293839866511956,0.0,2.999999999999943,False,True
DEBW522AA00007f7e,S0259,S0260,6.944309584183911,0.0,14.579999999999984,False,False
DEBW522AA000330e9,S0263,S0275,1.5312166181542177,0.0,21.159999999999968,False,False
DEBW522AA000330e9,S0263,S0278,5.743561612915133,0.0,17.079999999999984,False,False
DEBW522AA000330e9,S0271,S0272,28.24279023051801,8.952168890898442,0.0007667012006891127,False,True
DEBW522AA000330e9,S0273,S0275,22.10817656067927,0.0,21.160000000000025,False,True
DEBW522AA000330e9,S0273,S0277,18.78444343810618,0.0,20.420000000000016,False,True
DEBW522AA000330e9,S0274,S0278,28.510572001334708,0.0,17.079999999999956,False,True
DEBW522AA000330e9,S0275,S0277,8.055463984059621,0.0,0.7400000000000091,False,True
DEBW522AA000330e9,S0275,S0278,15.681041007735118,0.0,4.079999999999984,False,True
DEBW522AA000330e9,S0276,S0278,5.729825477107376,0.0,6.71999999999997,False,True
DEBW522AA000330e9,S0276,S0279,13.191785322559449,0.0,2.6399999999999864,False,True
DEBW522AA000330e9,S0277,S0279,11.941695859636523,0.0,0.7400000000000091,False,True
DEBW522AA000330e9,S0278,S0279,5.626944108443098,0.0,4.079999999999984,False,True
DEBW522AA00008bfa,S0281,S0287,11.416921651654953,0.0,0.6000000000000796,False,False
DEBW522AA00008bfa,S0281,S0290,11.416921651654953,0.0,15.06000000000006,False,False
DEBW522AA00008bfa,S0281,S0294,22.325950022725436,0.0,18.99999999999983,False,False
DEBW522AA00008bfa,S0282,S0284,7.424506717687,0.0,13.5,False,False
DEBW522AA00008bfa,S0283,S0284,7.424506717687,0.0,6.939999999999941,False,True
DEBW522AA00008bfa,S0283,S0285,30.89576868391896,0.0,2.7399999999999523,False,True
DEBW522AA00008bfa,S0283,S0291,38.316177391856115,0.0,3.2999999999999545,False,False
DEBW522AA00008bfa,S0284,S0291,1.562465999262035,0.0,3.6399999999999864,False,False
DEBW522AA00008bfa,S0285,S0291,2.253619311071433,0.0,0.5600000000000023,False,False
DEBW522AA00008bfa,S0286,S0291,2.3925091431699883,0.0,23.639999999999986,False,True
DEBW522AA00008bfa,S0286,S0292,11.713667231047497,0.0,31.140000000000043,False,True
DEBW522AA00008bfa,S0286,S0293,34.83888038578263,0.0,5.0,False,True
DEBW522AA00008bfa,S0287,S0289,3.7055229052422898,0.0,5.160000000000082,False,True
DEBW522AA00008bfa,S0287,S0290,105.52586596328621,0.0,15.660000000000139,False,True
DEBW522AA00008bfa,S0287,S0291,91.57300595499629,0.0,4.039999999999907,False,True
DEBW522AA00008bfa,S0287,S0294,39.50329330809464,0.0,19.59999999999991,False,True
DEBW522AA00008bfa,S0288,S0289,5.490801399009924,0.0,5.520000000000039,False,True
DEBW522AA00008bfa,S0288,S0291,16.536682123696366,0.0,3.67999999999995,False,True
DEBW522AA00008bfa,S0289,S0290,17.49324441068096,0.0,10.500000000000057,False,True
DEBW522AA00008bfa,S0289,S0291,12.308553936269085,0.0,9.199999999999989,False,True
DEBW522AA00008bfa,S0289,S0294,17.49324441068096,0.0,14.439999999999827,False,True
DEBW522AA00008bfa,S0290,S0291,33.73229652680617,0.0,19.700000000000045,False,True
DEBW522AA00008bfa,S0290,S0294,322.46704082678724,0.0,3.9399999999997704,False,True
DEBW522AA00008bfa,S0291,S0292,103.11929659834726,0.0,7.500000000000057,False,True
DEBW522AA00008bfa,S0291,S0293,2.3925091431699883,0.0,18.639999999999986,False,True
DEBW522AA00008bfa,S0291,S0294,33.73229901325139,0.0,23.639999999999816,False,True
DEBW522AA00008bfa,S0292,S0293,11.713667231047497,0.0,26.140000000000043,False,True
DEBW522AA00010752,S0295,S0298,12.789296306214517,0.0,8.484999999999985,False,False
DEBW522AA00010752,S0296,S0297,23.092342748599794,0.0,3.0,False,True
DEBW522AA00010752,S0297,S0300,23.977231442039564,0.0,6.0,False,True
DEBW522AA00010752,S0298,S0299,16.74094465032482,0.0,3.0,False,True
DEBW522AA0004292e,S0301,S0302,25.640563566562204,0.0057013825982222995,7.748294081011409e-06,True,True
DEBW522AA0004292e,S0301,S0303,25.844351413819904,89.98060749055298,0.013581855058134806,False,True
DEBW522AA0004292e,S0303,S0304,25.97412943645537,0.013746326720029838,2.2407840560845216e-07,True,True
DEBW522AA0004292e,S0304,S0305,24.69423616925734,0.02257253674971838,3.6830982708124793e-07,True,True
DEBW522AA0004292e,S0304,S0306,2.897740499192452,0.022955102035481272,1.116672422085685e-06,True,True
DEBW522AA0004292e,S0305,S0307,24.565677275286305,9.996802763168892,16.689841323552514,False,False
DEBW522AA0004292e,S0305,S0311,2.08906677699817,9.996802763168892,18.650430393207557,False,False
DEBW522AA0004292e,S0306,S0311,1.8335757416956027,10.012164835493644,18.28024582057057,False,False
DEBW522AA0004292e,S0307,S0308,6.324817805221544,0.0,20.539999999999992,False,True
DEBW522AA0004292e,S0307,S0309,77.51648420462693,0.0,3.999999999999943,False,True
DEBW522AA0004292e,S0307,S0310,24.400138730967036,0.0,2.4600000000000364,False,True
DEBW522AA0004292e,S0307,S0311,15.024137117266608,0.0,1.9600000000000932,False,True
DEBW522AA0004292e,S0308,S0309,84.33162548728274,0.0,16.54000000000005,False,True
DEBW522AA0000cfb4,S0312,S0314,20.283701694506142,0.0,0.7600000000000477,False,True
DEBW522AA0000cfb4,S0312,S0315,16.762398396279846,0.0,22.36000000000024,False,True
DEBW522AA0000cfb4,S0313,S0314,58.86880668054982,0.0,7.080000000000041,False,True
DEBW522AA00014ad3,S0316,S0318,10.214579720022298,0.0,3.199999999999932,False,True
DEBW522AA00014ad3,S0316,S0319,0.09944271895977419,0.0,21.63999999999993,False,True
DEBW522AA00014ad3,S0316,S0320,0.09944271895977419,0.0,13.799999999999983,False,True
DEBW522AA00014ad3,S0317,S0318,4.486357096712968,0.0,2.400000000000034,False,True
DEBW522AA00014ad3,S0317,S0323,0.19697715605979887,0.0,1.4600000000000364,False,True
DEBW522AA00014ad3,S0317,S0324,6.203190605164037,0.0,1.2600000000000477,False,True
DEBW522AA00014ad3,S0317,S0330,1.9549424544445335,0.0,5.599999999999966,False,False
DEBW522AA00014ad3,S0317,S0331,2.536710468418542,0.0,2.400000000000034,False,False
DEBW522AA00014ad3,S0318,S0319,41.16292705432522,0.0,24.83999999999986,False,True
DEBW522AA00014ad3,S0318,S0320,41.16292705432522,0.0,16.999999999999915,False,True
DEBW522AA00014ad3,S0318,S0321,16.837725592974472,0.0,24.839999999999918,False,True
DEBW522AA00014ad3,S0318,S0322,16.837725592974472,0.0,16.999999999999943,False,True
DEBW522AA00014ad3,S0318,S0323,13.372920011053518,0.0,3.8600000000000705,False,True
DEBW522AA00014ad3,S0318,S0324,0.09848857805649486,0.0,3.660000000000082,False,True
DEBW522AA00014ad3,S0319,S0320,64.05048699409573,0.0,7.839999999999947,False,True
DEBW522AA00014ad3,S0319,S0323,5.956945525895156,0.0,28.699999999999932,False,True
DEBW522AA00014ad3,S0320,S0323,5.956945525895156,0.0,20.859999999999985,False,True
DEBW522AA00014ad3,S0321,S0322,32.763590892460314,0.0,7.839999999999975,False,True
DEBW522AA00014ad3,S0323,S0324,6.203190605189718,0.0,0.19999999999998863,False,True
DEBW522AA00014ad3,S0323,S0331,1.4451066925081009,0.0,3.8600000000000705,False,False
DEBW522AA00014ad3,S0324,S0331,0.09851841080741705,0.0,3.660000000000082,False,False
DEBW522AA00014ad3,S0325,S0327,26.787587272772978,0.0,17.119999999999948,False,True
DEBW522AA00014ad3,S0325,S0329,56.23353461013441,0.0,4.400000000000034,False,True
DEBW522AA00014ad3,S0325,S0331,6.107155775996246,0.0,20.299999999999898,False,True
DEBW522AA00014ad3,S0326,S0331,29.844273447466982,0.0,20.29999999999987,False,True
DEBW522AA00014ad3,S0326,S0332,50.850492646549995,0.0,4.560000000000031,False,True
DEBW522AA00014ad3,S0327,S0329,26.787587272772978,0.0,21.519999999999982,False,True
DEBW522AA00014ad3,S0327,S0331,30.919917739139578,0.0,3.17999999999995,False,True
DEBW522AA00014ad3,S0328,S0330,0.10000000005820765,0.0,7.099999999999966,False,True
DEBW522AA00014ad3,S0328,S0331,9.955187222007345,0.0,3.900000000000034,False,True
DEBW522AA00014ad3,S0329,S0331,6.107155775996246,0.0,24.699999999999932,False,True
DEBW522AA00014ad3,S0330,S0331,24.119309756869875,0.0,3.199999999999932,False,True
DEBW522AA00014ad3,S0331,S0332,29.844273447466982,0.0,24.8599999999999,False,True
DEBW522AA00016048,S0333,S0336,8.180176647970999,0.0,11.719999999999885,False,False
DEBW522AA00016048,S0333,S0337,7.089078875614865,0.0,23.740000000000094,False,False
DEBW522AA00016048,S0333,S0339,5.159573625490227,0.0,28.02000000000001,False,False
DEBW522AA00016048,S0333,S0340,10.321879673607674,0.0,19.580000000000013,False,False
DEBW522AA00016048,S0333,S0341,2.866670542441254,0.0,11.719999999999885,False,False
DEBW522AA00016048,S0334,S0335,81.90781673368149,0.0,0.339999999999975,False,False
DEBW522AA00016048,S0334,S0338,1.333754100351774,0.0,7.459999999999894,False,False
DEBW522AA00016048,S0334,S0341,14.47344553238613,0.0,11.719999999999771,False,False
DEBW522AA00016048,S0335,S0338,24.355824160091622,0.0,7.119999999999919,False,False
DEBW522AA00016048,S0335,S0341,16.824437583260025,0.0,11.379999999999797,False,False
DEBW522AA00016048,S0336,S0337,3.9692064699990586,0.0,12.02000000000021,False,True
DEBW522AA00016048,S0336,S0339,5.949574887387762,0.0,16.300000000000125,False,True
DEBW522AA00016048,S0336,S0340,30.282551898716463,0.0,7.860000000000127,False,True
DEBW522AA00016048,S0337,S0339,17.441462431239053,0.0,4.279999999999916,False,True
DEBW522AA00016048,S0337,S0340,55.07805863141097,0.0,4.160000000000082,False,True
DEBW522AA00016048,S0338,S0340,39.59472764843949,0.0,12.120000000000005,False,True
DEBW522AA00016048,S0338,S0341,9.570757546514441,0.0,4.259999999999877,False,True
DEBW522AA00016048,S0340,S0341,41.97323716651785,0.0,7.860000000000127,False,True
DEBW522AA0000dc32,S0342,S0344,6.315765624207794,0.0,38.16000000000005,False,False
DEBW522AA0000dc32,S0342,S0345,5.122424696063506,0.0,41.380000000000024,False,False
DEBW522AA0000dc32,S0342,S0346,8.854840483718572,0.0,34.74000000000004,False,False
DEBW522AA0000dc32,S0342,S0347,1.4593101805633564,0.0,34.74000000000004,False,False
DEBW522AA0000dc32,S0343,S0344,1.185959527142091,0.0,7.140000000000043,False,True
DEBW522AA0000dc32,S0343,S0345,3.200390601020643,0.0,3.9200000000000728,False,True
DEBW522AA0000dc32,S0343,S0346,4.493668941191114,0.0,10.56000000000006,False,True
DEBW522AA0000dc32,S0343,S0347,1.553093687100669,0.0,10.56000000000006,False,True
DEBW522AA0000dc32,S0344,S0345,19.117986218254547,0.0,3.2199999999999704,False,True
