building_id,physical_facet_uid,usable_area_m2,gross_area_3d_m2,gross_area_plan_m2,tilt_deg,source_surface_count,modules
DEBW522AA00008bfa,DEBW522AA00008bfa_PF009,57.80706131190058,61.1739500012923,61.17395000129229,0.0,1,24
DEBW522AA00008bfa,DEBW522AA00008bfa_PF010,61.06341032255749,67.4768500030506,67.47685000305061,0.0,1,18
DEBW522AA00008bfa,DEBW522AA00008bfa_PF011,615.4873787295377,649.1298499827352,649.1298499827348,0.0,1,221
DEBW522AA00008bfa,DEBW522AA00008bfa_PF012,2813.9798864123363,2833.8285999980635,2833.828599998065,0.0,1,1333
DEBW522AA00008bfa,DEBW522AA00008bfa_PF013,1144.00132781299,1153.851699990795,1153.8516999907947,0.0,1,540
DEBW522AA00008bfa,DEBW522AA00008bfa_PF014,43.40478166827007,47.634400000806224,47.634400000806224,0.0,1,14
DEBW522AA00008bfa,DEBW522AA00008bfa_PF015,615.7220297295048,652.1292999764856,652.1292999764839,0.0,1,222
DEBW522AA0000c243,DEBW522AA0000c243_PF001,617.8086896741868,662.0128999914912,662.0128999914912,0.0,1,250
DEBW522AA0000c243,DEBW522AA0000c243_PF002,7.760684052237382,9.983300000488398,9.983300000488397,0.0,2,2
DEBW522AA0000c243,DEBW522AA0000c243_PF003,70.50075040954567,83.51619999651679,83.51619999651673,0.0,1,22
DEBW522AA0000c243,DEBW522AA0000c243_PF004,64.08134224145235,69.99320000406536,69.99320000406536,0.0,1,23
DEBW522AA0000c243,DEBW522AA0000c243_PF005,21.641917249649985,23.67210000005543,23.672100000055426,0.0,1,8
DEBW522AA0000c243,DEBW522AA0000c243_PF006,537.6967604919273,547.296100020303,547.2961000203032,0.0,1,249
DEBW522AA0000cfb4,DEBW522AA0000cfb4_PF001,1272.87151492732,1348.933699978844,1348.9336999788438,0.0,1,574
DEBW522AA0000cfb4,DEBW522AA0000cfb4_PF002,340.4524005714804,361.788350019566,361.78835001956577,0.0,1,154
DEBW522AA0000cfb4,DEBW522AA0000cfb4_PF003,1219.5357512119278,1267.2625000038531,1267.2625000038524,0.0,1,553
DEBW522AA0000cfb4,DEBW522AA0000cfb4_PF004,33.346255726084195,38.73405000055732,38.73405000055732,0.0,1,10
DEBW522AA0000dc32,DEBW522AA0000dc32_PF001,524.756143642015,546.4583500003589,546.4583500003589,0.0,1,227
DEBW522AA0000dc32,DEBW522AA0000dc32_PF002,37.87206138724722,42.30559999790214,42.30559999790214,0.0,1,13
DEBW522AA0000dc32,DEBW522AA0000dc32_PF003,47.909200000927505,47.909200000927505,47.90920000092751,0.0,1,11
DEBW522AA0000dc32,DEBW522AA0000dc32_PF004,67.70995000133695,67.70995000133696,67.70995000133695,0.0,1,24
